antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'Nacionality_1.0', 'Course_9670'})",frozenset({'Daytime/evening attendance_1'}),0.05994222436206066,0.8895040924410207,0.05994222436206066,1.0,1.1242219215155616,0.006623370481989854,inf,0.11754161331626126
"frozenset({'Course_9254', 'Daytime/evening attendance_1'})",frozenset({'Educational special needs_0'}),0.05729417428984112,0.9886856042368801,0.05729417428984112,1.0,1.0114438763087412,0.0006482489628364327,inf,0.012002042900919344
"frozenset({'Course_9254', 'Educational special needs_0'})",frozenset({'Daytime/evening attendance_1'}),0.05729417428984112,0.8895040924410207,0.05729417428984112,1.0,1.1242219215155616,0.006330771785998335,inf,0.11721144024514815
"frozenset({'Unemployment rate bins_15%+', 'Application mode_1'})",frozenset({'Previous qualification_1'}),0.0548868560423688,0.8379874819451132,0.0548868560423688,1.0,1.1933352484918127,0.008892357755540252,inf,0.17142129393785024
"frozenset({'Nacionality_1.0', ""Mother's qualification_3""})",frozenset({'International_0'}),0.09364467982667309,0.9737602311025517,0.09364467982667309,1.0,1.026946847960445,0.0024572147571274433,inf,0.028950863213811514
"frozenset({'Course_9670', 'Previous qualification_1'})",frozenset({'Daytime/evening attendance_1'}),0.05777563793933558,0.8895040924410207,0.05777563793933558,1.0,1.1242219215155616,0.006383971548905881,inf,0.11727133367399081
"frozenset({'Nacionality_1.0', 'Marital status_2'})",frozenset({'International_0'}),0.08353394318728936,0.9737602311025517,0.08353394318728936,1.0,1.026946847960445,0.0021919113643270455,inf,0.028631468347780423
frozenset({'Course_9254'}),"frozenset({'Daytime/evening attendance_1', 'Educational special needs_0'})",0.05729417428984112,0.8781896966779008,0.05729417428984112,1.0,1.1387061403508771,0.0069790207488347605,inf,0.12921348314606737
"frozenset({'Course_9254', 'Debtor_0'})",frozenset({'Daytime/evening attendance_1'}),0.05247953779489649,0.8895040924410207,0.05247953779489649,1.0,1.1242219215155616,0.005798774156922842,inf,0.11661585365853658
"frozenset({'Application mode_1', 'Target_Enrolled'})",frozenset({'Previous qualification_1'}),0.06764564275397207,0.8379874819451132,0.06764564275397207,1.0,1.1933352484918127,0.010959440918012327,inf,0.17376710560289182
"frozenset({'Application mode_17', ""Mother's qualification_1""})",frozenset({'Marital status_1'}),0.053683196918632645,0.8854116514203177,0.053683196918632645,1.0,1.1294181620445896,0.006151468881384001,inf,0.12108878148053931
"frozenset({'Nacionality_1.0', ""Father's qualification_38""})",frozenset({'International_0'}),0.15430909966297546,0.9737602311025517,0.15430909966297546,1.0,1.026946847960445,0.004049035113929789,inf,0.031027611727867953
"frozenset({'Course_9254', 'International_0'})",frozenset({'Daytime/evening attendance_1'}),0.05536831969186327,0.8895040924410207,0.05536831969186327,1.0,1.1242219215155616,0.006117972734368135,inf,0.11697247706422015
"frozenset({'Scholarship holder_1', ""Father's qualification_38""})",frozenset({'Nacionality_1.0'}),0.0556090515166105,0.9561868078960039,0.0556090515166105,1.0,1.0458207452165156,0.0024364100568182723,inf,0.04639306653071626
"frozenset({'Scholarship holder_1', 'Application mode_1'})",frozenset({'Previous qualification_1'}),0.1273471352912855,0.8379874819451132,0.1273471352912855,1.0,1.1933352484918127,0.0206318300556175,inf,0.185655172413793
"frozenset({'Target_Graduate', 'Course_9500'})",frozenset({'Tuition fees up to date_1'}),0.1234954260953298,0.8805970149253731,0.1234954260953298,1.0,1.1355932203389831,0.014745722518845344,inf,0.1362263114528975
"frozenset({'Nacionality_1.0', ""Mother's occupation_2""})",frozenset({'International_0'}),0.06764564275397207,0.9737602311025517,0.06764564275397207,1.0,1.026946847960445,0.001775006032783577,inf,0.028143557965401585
"frozenset({""Mother's qualification_19"", 'Nacionality_1.0'})",frozenset({'International_0'}),0.2111218103033221,0.9737602311025517,0.2111218103033221,1.0,1.026946847960445,0.005539787511570082,inf,0.03326212999694845
"frozenset({'Course_9773', 'Previous qualification_1'})",frozenset({'Daytime/evening attendance_1'}),0.07173808377467501,0.8895040924410207,0.07173808377467501,1.0,1.1242219215155616,0.007926764673224798,inf,0.11903526970954352
"frozenset({'Scholarship holder_0', 'Course_9773'})",frozenset({'Daytime/evening attendance_1'}),0.05175734232065479,0.8895040924410207,0.05175734232065479,1.0,1.1242219215155616,0.005718974512561523,inf,0.1165270373191166
"frozenset({'Nacionality_1.0', 'Application order_1'})",frozenset({'International_0'}),0.6538276360134809,0.9737602311025517,0.6538276360134809,1.0,1.026946847960445,0.017156286067758653,inf,0.07579972183588318
"frozenset({'Marital status_1', 'Application order_3'})",frozenset({'Daytime/evening attendance_1'}),0.06812710640346654,0.8895040924410207,0.06812710640346654,1.0,1.1242219215155616,0.007527766451418186,inf,0.1185740118832343
"frozenset({'Age group_18-22', 'Application order_2'})",frozenset({'Marital status_1'}),0.1051998074145402,0.8854116514203177,0.1051998074145402,1.0,1.1294181620445896,0.01205467220253277,inf,0.12806026365348397
"frozenset({""Father's qualification_38"", 'Application mode_1'})",frozenset({'International_0'}),0.07125662012518055,0.9737602311025517,0.07125662012518055,1.0,1.026946847960445,0.0018697572444980048,inf,0.028252980819077355
"frozenset({'Course_9238', 'Gender_0.0'})",frozenset({'Daytime/evening attendance_1'}),0.07029369282619162,0.8895040924410207,0.07029369282619162,1.0,1.1242219215155616,0.007767165384502159,inf,0.11885033661315386
"frozenset({'Nacionality_1.0', ""Mother's occupation_4""})",frozenset({'International_0'}),0.1759749638902263,0.9737602311025517,0.1759749638902263,1.0,1.026946847960445,0.004617542384216355,inf,0.0318434122115105
"frozenset({'Course_9238', 'International_0'})",frozenset({'Daytime/evening attendance_1'}),0.07920077034183919,0.8895040924410207,0.07920077034183919,1.0,1.1242219215155616,0.00875136099829181,inf,0.11999999999999998
"frozenset({'Age group_18-22', 'Course_9773'})",frozenset({'Daytime/evening attendance_1'}),0.06692344727973037,0.8895040924410207,0.06692344727973037,1.0,1.1242219215155616,0.007394767044149313,inf,0.11842105263157895
"frozenset({'Age group_28-35', 'Target_Graduate'})",frozenset({'Educational special needs_0'}),0.06234954260953298,0.9886856042368801,0.06234954260953298,1.0,1.0114438763087412,0.0007054474007337636,inf,0.012066752246469848
"frozenset({'Course_9773', 'International_0'})",frozenset({'Daytime/evening attendance_1'}),0.07125662012518055,0.8895040924410207,0.07125662012518055,1.0,1.1242219215155616,0.007873564910317252,inf,0.11897356143079311
"frozenset({'Target_Graduate', 'Course_9238'})",frozenset({'Daytime/evening attendance_1'}),0.05633124699085219,0.8895040924410207,0.05633124699085219,1.0,1.1242219215155616,0.006224372260183235,inf,0.11709183673469388
"frozenset({'Age group_18-22', 'Course_9238'})",frozenset({'Daytime/evening attendance_1'}),0.07077515647568608,0.8895040924410207,0.07077515647568608,1.0,1.1242219215155616,0.007820365147409705,inf,0.11891191709844562
"frozenset({'Nacionality_1.0', 'Course_9773'})",frozenset({'Daytime/evening attendance_1'}),0.07101588830043332,0.8895040924410207,0.07101588830043332,1.0,1.1242219215155616,0.007846965028863478,inf,0.11894273127753303
"frozenset({'Course_9773', 'Tuition fees up to date_1'})",frozenset({'Daytime/evening attendance_1'}),0.06451612903225806,0.8895040924410207,0.06451612903225806,1.0,1.1242219215155616,0.0071287682296115665,inf,0.11811631497683991
"frozenset({'Course_9773', 'Debtor_0'})",frozenset({'Daytime/evening attendance_1'}),0.06596051998074146,0.8895040924410207,0.06596051998074146,1.0,1.1242219215155616,0.007288367518334213,inf,0.11829896907216492
"frozenset({'Nacionality_1.0', 'Course_9238'})",frozenset({'International_0'}),0.0784785748675975,0.9737602311025517,0.0784785748675975,1.0,1.026946847960445,0.0020592596679268466,inf,0.02847439916405431
"frozenset({'Nacionality_1.0', ""Father's occupation_8""})",frozenset({'International_0'}),0.06523832450649976,0.9737602311025517,0.06523832450649976,1.0,1.026946847960445,0.0017118385583072965,inf,0.028071079062580623
"frozenset({""Mother's qualification_38"", 'Application mode_1'})",frozenset({'International_0'}),0.0556090515166105,0.9737602311025517,0.0556090515166105,1.0,1.026946847960445,0.0014591686604021534,inf,0.027784858526637785
"frozenset({'Course_9773', 'Educational special needs_0'})",frozenset({'Daytime/evening attendance_1'}),0.0739046701974001,0.8895040924410207,0.0739046701974001,1.0,1.1242219215155616,0.008166163606308771,inf,0.11931375097478551
"frozenset({'Marital status_2', 'Application mode_39'})",frozenset({'Educational special needs_0'}),0.05705344246509388,0.9886856042368801,0.05705344246509388,1.0,1.0114438763087412,0.0006455252276984652,inf,0.01199897881031407
"frozenset({""Mother's qualification_19"", 'Unemployment rate bins_5-10%'})",frozenset({'Educational special needs_0'}),0.05801636976408281,0.9886856042368801,0.05801636976408281,1.0,1.0114438763087412,0.0006564201682503351,inf,0.012011244569384103
"frozenset({'Course_9773', 'Displaced_1'})",frozenset({'Daytime/evening attendance_1'}),0.05247953779489649,0.8895040924410207,0.05247953779489649,1.0,1.1242219215155616,0.005798774156922842,inf,0.11661585365853658
"frozenset({'Nacionality_1.0', ""Mother's occupation_3""})",frozenset({'International_0'}),0.07583052479537795,0.9737602311025517,0.07583052479537795,1.0,1.026946847960445,0.001989775446002942,inf,0.028392810627767735
"frozenset({'Marital status_2', 'Application order_1'})",frozenset({'Educational special needs_0'}),0.0777563793933558,0.9886856042368801,0.0777563793933558,1.0,1.0114438763087412,0.0008797664495637236,inf,0.012268337248760065
"frozenset({'Nacionality_1.0', ""Mother's qualification_37""})",frozenset({'International_0'}),0.21858449687048628,0.9737602311025517,0.21858449687048628,1.0,1.026946847960445,0.005735606682446576,inf,0.03357979051139875
frozenset({'Course_9070'}),frozenset({'Daytime/evening attendance_1'}),0.05055368319691863,0.8895040924410207,0.05055368319691863,1.0,1.1242219215155616,0.00558597510529265,inf,0.11637931034482767
"frozenset({'Course_9254', 'Previous qualification_1'})",frozenset({'Educational special needs_0'}),0.05175734232065479,0.9886856042368801,0.05175734232065479,1.0,1.0114438763087412,0.0005856030546631599,inf,0.011931962427011887
"frozenset({'Target_Graduate', 'Course_9500'})",frozenset({'Daytime/evening attendance_1'}),0.1234954260953298,0.8895040924410207,0.1234954260953298,1.0,1.1242219215155616,0.01364573918578632,inf,0.12606426805822576
"frozenset({'Application order_1', 'Course_9147'})",frozenset({'Daytime/evening attendance_1'}),0.05512758786711603,0.8895040924410207,0.05512758786711603,1.0,1.1242219215155616,0.006091372852914362,inf,0.11694267515923568
frozenset({'Course_9254'}),frozenset({'Educational special needs_0'}),0.05729417428984112,0.9886856042368801,0.05729417428984112,1.0,1.0114438763087412,0.0006482489628364327,inf,0.012002042900919344
"frozenset({'Nacionality_1.0', 'Course_9500'})",frozenset({'International_0'}),0.16851227732306212,0.9737602311025517,0.16851227732306212,1.0,1.026946847960445,0.004421723213339862,inf,0.031557614360162155
"frozenset({'Nacionality_1.0', ""Father's qualification_19""})",frozenset({'International_0'}),0.21160327395281656,0.9737602311025517,0.21160327395281656,1.0,1.026946847960445,0.00555242100646533,inf,0.03328244274809157
frozenset({'Course_9500'}),frozenset({'Daytime/evening attendance_1'}),0.17356764564275398,0.8895040924410207,0.17356764564275398,1.0,1.1242219215155616,0.01917851452817143,inf,0.1337023011942908
frozenset({'Course_9991'}),frozenset({'Educational special needs_0'}),0.061145883485796824,0.9886856042368801,0.061145883485796824,1.0,1.0114438763087412,0.0006918287250439192,inf,0.012051282051282008
"frozenset({'Nacionality_1.0', 'Application order_2'})",frozenset({'International_0'}),0.11603273952816562,0.9737602311025517,0.11603273952816562,1.0,1.026946847960445,0.0030446722697568818,inf,0.029684095860566532
"frozenset({'Course_9500', 'Unemployment rate bins_10-15%'})",frozenset({'Daytime/evening attendance_1'}),0.09942224362060664,0.8895040924410207,0.09942224362060664,1.0,1.1242219215155616,0.010985751040408873,inf,0.12269446672012833
"frozenset({'Course_9500', 'Displaced_1'})",frozenset({'Daytime/evening attendance_1'}),0.11555127587867116,0.8895040924410207,0.11555127587867116,1.0,1.1242219215155616,0.012767943097811763,inf,0.12493195427327164
"frozenset({'Age group_18-22', 'Course_9500'})",frozenset({'Daytime/evening attendance_1'}),0.1410688493018777,0.8895040924410207,0.1410688493018777,1.0,1.1242219215155616,0.015587530531911864,inf,0.12864349775784756
"frozenset({'Application order_1', 'Course_9085'})",frozenset({'Daytime/evening attendance_1'}),0.058257101588830046,0.8895040924410207,0.058257101588830046,1.0,1.1242219215155616,0.006437171311813435,inf,0.11733128834355835
"frozenset({'Course_9500', 'International_0'})",frozenset({'Daytime/evening attendance_1'}),0.17164179104477612,0.8895040924410207,0.17164179104477612,1.0,1.1242219215155616,0.018965715476541217,inf,0.1333914559721011
frozenset({'Course_9254'}),frozenset({'Daytime/evening attendance_1'}),0.05729417428984112,0.8895040924410207,0.05729417428984112,1.0,1.1242219215155616,0.006330771785998335,inf,0.11721144024514815
"frozenset({'Scholarship holder_1', 'Course_9500'})",frozenset({'Daytime/evening attendance_1'}),0.0633124699085219,0.8895040924410207,0.0633124699085219,1.0,1.1242219215155616,0.006995768822342693,inf,0.11796453353893598
frozenset({'Course_9670'}),frozenset({'Daytime/evening attendance_1'}),0.06259027443428021,0.8895040924410207,0.06259027443428021,1.0,1.1242219215155616,0.006915969177981374,inf,0.1178736517719569
"frozenset({'Scholarship holder_0', 'Course_9500'})",frozenset({'Daytime/evening attendance_1'}),0.11025517573423206,0.8895040924410207,0.11025517573423206,1.0,1.1242219215155616,0.012182745705828724,inf,0.1241883116883117
"frozenset({'Course_9500', 'Gender_0.0'})",frozenset({'Daytime/evening attendance_1'}),0.1389022628791526,0.8895040924410207,0.1389022628791526,1.0,1.1242219215155616,0.015348131598827891,inf,0.1283198210791166
frozenset({'Course_9991'}),frozenset({'Daytime/evening attendance_0'}),0.061145883485796824,0.1104959075589793,0.061145883485796824,1.0,9.050108932461873,0.0543895135965381,inf,0.9474358974358974
"frozenset({'Course_9500', 'Tuition fees up to date_1'})",frozenset({'Daytime/evening attendance_1'}),0.16658642272508425,0.8895040924410207,0.16658642272508425,1.0,1.1242219215155616,0.018407117966011965,inf,0.13258232235701914
"frozenset({'Nacionality_1.0', ""Father's qualification_3""})",frozenset({'International_0'}),0.05970149253731343,0.9737602311025517,0.05970149253731343,1.0,1.026946847960445,0.001566553367011836,inf,0.027905785970302105
"frozenset({'Application order_2', 'Application mode_1'})",frozenset({'Previous qualification_1'}),0.05681271064034665,0.8379874819451132,0.05681271064034665,1.0,1.1933352484918127,0.009204370308366225,inf,0.1717713118938234
frozenset({'Course_9773'}),frozenset({'Daytime/evening attendance_1'}),0.07534906114588348,0.8895040924410207,0.07534906114588348,1.0,1.1242219215155616,0.008325762895031424,inf,0.11950013017443381
"frozenset({'Course_9500', 'Debtor_0'})",frozenset({'Daytime/evening attendance_1'}),0.16706788637457873,0.8895040924410207,0.16706788637457873,1.0,1.1242219215155616,0.018460317728919512,inf,0.13265895953757229
"frozenset({'Course_9500', 'Application mode_1'})",frozenset({'Daytime/evening attendance_1'}),0.09388541165142032,0.8895040924410207,0.09388541165142032,1.0,1.1242219215155616,0.01037395376697206,inf,0.12194473963868227
"frozenset({'Marital status_1', 'Nacionality_1.0'})",frozenset({'International_0'}),0.8449687048627829,0.9737602311025517,0.8449687048627829,1.0,1.026946847960445,0.02217178354117555,inf,0.169254658385093
"frozenset({'Nacionality_1.0', ""Father's qualification_37""})",frozenset({'International_0'}),0.26360134809821856,0.9737602311025517,0.26360134809821856,1.0,1.026946847960445,0.006916838455153063,inf,0.035632559660019616
frozenset({'Course_9085'}),frozenset({'Daytime/evening attendance_1'}),0.07462686567164178,0.8895040924410207,0.07462686567164178,1.0,1.1242219215155616,0.00824596325067009,inf,0.11940686784599368
"frozenset({'Application order_1', 'Daytime/evening attendance_0'})",frozenset({'Educational special needs_0'}),0.10207029369282619,0.9886856042368801,0.10207029369282619,1.0,1.0114438763087412,0.001154863698498515,inf,0.012600536193029492
"frozenset({'Nacionality_1.0', 'Course_9254'})",frozenset({'Educational special needs_0'}),0.054164660568127104,0.9886856042368801,0.054164660568127104,1.0,1.0114438763087412,0.0006128404060428416,inf,0.011962331382031005
"frozenset({'Nacionality_1.0', 'Course_9254'})",frozenset({'International_0'}),0.054164660568127104,0.9737602311025517,0.054164660568127104,1.0,1.026946847960445,0.0014212681757163823,inf,0.027742428098752853
"frozenset({'Course_9254', 'Debtor_0'})",frozenset({'Educational special needs_0'}),0.05247953779489649,0.9886856042368801,0.05247953779489649,1.0,1.0114438763087412,0.0005937742600770693,inf,0.011941056910569159
"frozenset({'Nacionality_1.0', ""Mother's qualification_38""})",frozenset({'International_0'}),0.12205103514684641,0.9737602311025517,0.12205103514684641,1.0,1.026946847960445,0.00320259095594759,inf,0.029887578831916714
"frozenset({'Nacionality_1.0', 'Application mode_43'})",frozenset({'International_0'}),0.06740491092922485,0.9737602311025517,0.06740491092922485,1.0,1.026946847960445,0.0017686892853359393,inf,0.028136293236964312
"frozenset({'Course_9254', 'International_0'})",frozenset({'Educational special needs_0'}),0.05536831969186327,0.9886856042368801,0.05536831969186327,1.0,1.0114438763087412,0.0006264590817326859,inf,0.011977573904179426
"frozenset({'Scholarship holder_1', 'Course_9500'})",frozenset({'Educational special needs_0'}),0.0633124699085219,0.9886856042368801,0.0633124699085219,1.0,1.0114438763087412,0.0007163423412856335,inf,0.012079157029041344
"frozenset({'Scholarship holder_0', 'Marital status_2'})",frozenset({'Educational special needs_0'}),0.07799711121810303,0.9886856042368801,0.07799711121810303,1.0,1.0114438763087412,0.000882490184701698,inf,0.012271540469973929
"frozenset({'Age group_28-35', 'Marital status_2'})",frozenset({'Educational special needs_0'}),0.07655272026961964,0.9886856042368801,0.07655272026961964,1.0,1.0114438763087412,0.0008661477738738793,inf,0.012252346193951939
frozenset({'Course_9147'}),frozenset({'Daytime/evening attendance_1'}),0.08545979778526722,0.8895040924410207,0.08545979778526722,1.0,1.1242219215155616,0.009442957916089956,inf,0.1208212687549356
"frozenset({'Course_9500', 'Previous qualification_1'})",frozenset({'Daytime/evening attendance_1'}),0.15840154068367837,0.8895040924410207,0.15840154068367837,1.0,1.1242219215155616,0.01750272199658362,inf,0.13129290617848968
"frozenset({'Nacionality_1.0', ""Father's qualification_1""})",frozenset({'International_0'}),0.18921521425132404,0.9737602311025517,0.18921521425132404,1.0,1.026946847960445,0.0049649634938359055,inf,0.03236342042755349
"frozenset({'Displaced_0', 'Course_9500'})",frozenset({'Daytime/evening attendance_1'}),0.05801636976408281,0.8895040924410207,0.05801636976408281,1.0,1.1242219215155616,0.0064105714303596545,inf,0.11730130334781495
"frozenset({'Nacionality_1.0', ""Father's occupation_9""})",frozenset({'International_0'}),0.21882522869523352,0.9737602311025517,0.21882522869523352,1.0,1.026946847960445,0.005741923429894186,inf,0.03359013867488443
"frozenset({""Father's occupation_7"", 'Application mode_1'})",frozenset({'Previous qualification_1'}),0.0633124699085219,0.8379874819451132,0.0633124699085219,1.0,1.1933352484918127,0.010257412674153886,inf,0.17296324852223077
"frozenset({'Course_9991', 'Application order_1'})",frozenset({'Educational special needs_0'}),0.058497833413577276,0.9886856042368801,0.058497833413577276,1.0,1.0114438763087412,0.0006618676385262701,inf,0.012017386857581155
"frozenset({'Course_9991', 'Application order_1'})",frozenset({'Daytime/evening attendance_0'}),0.058497833413577276,0.1104959075589793,0.058497833413577276,1.0,9.050108932461873,0.05203406222031007,inf,0.9447711582715418
frozenset({'Course_9238'}),frozenset({'Daytime/evening attendance_1'}),0.08088589311506982,0.8895040924410207,0.08088589311506982,1.0,1.1242219215155616,0.008937560168468237,inf,0.12022001047668938
"frozenset({'Nacionality_1.0', 'Course_9500'})",frozenset({'Daytime/evening attendance_1'}),0.16851227732306212,0.8895040924410207,0.16851227732306212,1.0,1.1242219215155616,0.01861991701764215,inf,0.13288940359004048
"frozenset({""Mother's occupation_9"", 'Course_9500'})",frozenset({'Daytime/evening attendance_1'}),0.06042368801155513,0.8895040924410207,0.06042368801155513,1.0,1.1242219215155616,0.006676570244897401,inf,0.11760184473481937
"frozenset({'Course_9500', 'Application order_1'})",frozenset({'Daytime/evening attendance_1'}),0.08305247953779489,0.8895040924410207,0.08305247953779489,1.0,1.1242219215155616,0.00917695910155221,inf,0.12050406930953013
frozenset({'Daytime/evening attendance_0'}),frozenset({'Educational special needs_0'}),0.1104959075589793,0.9886856042368801,0.1104959075589793,1.0,1.0114438763087412,0.0012501944283273975,inf,0.01271989174560212
"frozenset({""Mother's qualification_38"", 'Application mode_1'})",frozenset({'Previous qualification_1'}),0.0556090515166105,0.8379874819451132,0.0556090515166105,1.0,1.1933352484918127,0.009009362462849987,inf,0.17155238338006623
"frozenset({'Application order_1', 'Course_9238'})",frozenset({'Daytime/evening attendance_1'}),0.05970149253731343,0.8895040924410207,0.05970149253731343,1.0,1.1242219215155616,0.006596770600536081,inf,0.11751152073732725
"frozenset({'Course_9500', 'Application mode_1'})",frozenset({'Previous qualification_1'}),0.09388541165142032,0.8379874819451132,0.09388541165142032,1.0,1.1933352484918127,0.015210611950266212,inf,0.178799149840595
"frozenset({'Course_9238', 'Tuition fees up to date_1'})",frozenset({'Daytime/evening attendance_1'}),0.07486759749638902,0.8895040924410207,0.07486759749638902,1.0,1.1242219215155616,0.008272563132123878,inf,0.11943793911007036
"frozenset({'Age group_28-35', 'Unemployment rate bins_5-10%'})",frozenset({'Educational special needs_0'}),0.06596051998074146,0.9886856042368801,0.06596051998074146,1.0,1.0114438763087412,0.0007463034278032826,inf,0.012113402061855622
"frozenset({'Daytime/evening attendance_0', 'International_0'})",frozenset({'Educational special needs_0'}),0.10929224843524314,0.9886856042368801,0.10929224843524314,1.0,1.0114438763087412,0.0012365757526375531,inf,0.012702702702702623
"frozenset({'Tuition fees up to date_1', 'Course_9085'})",frozenset({'Daytime/evening attendance_1'}),0.06523832450649976,0.8895040924410207,0.06523832450649976,1.0,1.1242219215155616,0.007208567873972893,inf,0.11820757146536187
"frozenset({'Gender_0.0', 'Course_9085'})",frozenset({'Daytime/evening attendance_1'}),0.06042368801155513,0.8895040924410207,0.06042368801155513,1.0,1.1242219215155616,0.006676570244897401,inf,0.11760184473481937
"frozenset({'Scholarship holder_0', 'Course_9085'})",frozenset({'Daytime/evening attendance_1'}),0.06259027443428021,0.8895040924410207,0.06259027443428021,1.0,1.1242219215155616,0.006915969177981374,inf,0.1178736517719569
"frozenset({'Course_9085', 'International_0'})",frozenset({'Daytime/evening attendance_1'}),0.07197881559942225,0.8895040924410207,0.07197881559942225,1.0,1.1242219215155616,0.007953364554678585,inf,0.11906614785992228
"frozenset({'Nacionality_1.0', 'Daytime/evening attendance_1'})",frozenset({'International_0'}),0.8493018777082331,0.9737602311025517,0.8493018777082331,1.0,1.026946847960445,0.022285484995232863,inf,0.1741214057507986
"frozenset({'Marital status_1', 'Course_9147'})",frozenset({'Daytime/evening attendance_1'}),0.07558979297063072,0.8895040924410207,0.07558979297063072,1.0,1.1242219215155616,0.008352362776485198,inf,0.11953125000000003
"frozenset({'Nacionality_1.0', ""Father's occupation_3""})",frozenset({'International_0'}),0.08208955223880597,0.9737602311025517,0.08208955223880597,1.0,1.026946847960445,0.0021540108796412744,inf,0.028586414896407036
"frozenset({'Age group_18-22', 'Course_9085'})",frozenset({'Daytime/evening attendance_1'}),0.05609051516610496,0.8895040924410207,0.05609051516610496,1.0,1.1242219215155616,0.006197772378729462,inf,0.11706197398622804
"frozenset({'Nacionality_1.0', 'Gender_1.0'})",frozenset({'International_0'}),0.33124699085219067,0.9737602311025517,0.33124699085219067,1.0,1.026946847960445,0.00869184448793664,inf,0.03923686105111593
"frozenset({'Application mode_17', 'Gender_1.0'})",frozenset({'Previous qualification_1'}),0.058979297063071735,0.8379874819451132,0.058979297063071735,1.0,1.1933352484918127,0.009555384430295445,inf,0.17216679457661807
"frozenset({'Scholarship holder_1', ""Father's qualification_38""})",frozenset({'International_0'}),0.0556090515166105,0.9737602311025517,0.0556090515166105,1.0,1.026946847960445,0.0014591686604021534,inf,0.027784858526637785
"frozenset({'Nacionality_1.0', 'Course_9085'})",frozenset({'International_0'}),0.07173808377467501,0.9737602311025517,0.07173808377467501,1.0,1.026946847960445,0.0018823907393932526,inf,0.02826763485477177
"frozenset({'Nacionality_1.0', 'Scholarship holder_0'})",frozenset({'International_0'}),0.7154549831487723,0.9737602311025517,0.7154549831487723,1.0,1.026946847960445,0.01877337341435159,inf,0.0922165820642982
"frozenset({'Scholarship holder_1', 'Nacionality_1.0'})",frozenset({'International_0'}),0.2407318247472316,0.9737602311025517,0.2407318247472316,1.0,1.026946847960445,0.00631674744762839,inf,0.034559289790742034
"frozenset({'Nacionality_1.0', 'Target_Dropout'})",frozenset({'International_0'}),0.30765527202696197,0.9737602311025517,0.30765527202696197,1.0,1.026946847960445,0.008072803238069082,inf,0.03789986091794171
"frozenset({""Mother's occupation_9"", ""Father's qualification_19""})",frozenset({'Educational special needs_0'}),0.07246027924891671,0.9886856042368801,0.07246027924891671,1.0,1.0114438763087412,0.0008198442765284253,inf,0.012198287049052663
"frozenset({'Nacionality_1.0', 'Displaced_1'})",frozenset({'International_0'}),0.5247953779489648,0.9737602311025517,0.5247953779489648,1.0,1.026946847960445,0.013770509435829914,inf,0.05521783181357678
"frozenset({'Nacionality_1.0', 'Target_Enrolled'})",frozenset({'International_0'}),0.16947520462205104,0.9737602311025517,0.16947520462205104,1.0,1.026946847960445,0.004446990203130385,inf,0.03159420289855082
