antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'Scholarship holder_1', 'Application mode_1'})",frozenset({'Previous qualification_1'}),0.1273471352912855,0.8379874819451132,0.1273471352912855,1.0,1.1933352484918127,0.0206318300556175,inf,0.185655172413793
"frozenset({'Course_9500', 'Displaced_1'})",frozenset({'Daytime/evening attendance_1'}),0.11555127587867116,0.8895040924410207,0.11555127587867116,1.0,1.1242219215155616,0.012767943097811763,inf,0.12493195427327164
"frozenset({'Nacionality_1.0', ""Mother's qualification_37""})",frozenset({'International_0'}),0.21858449687048628,0.9737602311025517,0.21858449687048628,1.0,1.026946847960445,0.005735606682446576,inf,0.03357979051139875
"frozenset({'Nacionality_1.0', ""Mother's occupation_5""})",frozenset({'International_0'}),0.11386615310544054,0.9737602311025517,0.11386615310544054,1.0,1.026946847960445,0.002987821542728225,inf,0.02961151860907369
"frozenset({'Marital status_1', 'Nacionality_1.0'})",frozenset({'International_0'}),0.8449687048627829,0.9737602311025517,0.8449687048627829,1.0,1.026946847960445,0.02217178354117555,inf,0.169254658385093
"frozenset({'Age group_28-35', 'Scholarship holder_0'})",frozenset({'Educational special needs_0'}),0.17645642753972074,0.9886856042368801,0.17621569571497353,0.9986357435197818,1.01006400744611,0.001755766031383471,8.293452094367323,0.01209860983989928
"frozenset({'Age group_28-35', 'Debtor_0'})",frozenset({'Educational special needs_0'}),0.16201251805488687,0.9886856042368801,0.16177178623013963,0.9985141158989599,1.0099409879338397,0.001592341923105367,7.614588348579705,0.01174616284318958
"frozenset({'Age group_18-22', ""Father's qualification_1""})",frozenset({'Marital status_1'}),0.15816080885893116,0.8854116514203177,0.15792007703418393,0.9984779299847792,1.1276991085254957,0.017882654072424453,75.2845450168485,0.13451338080724234
"frozenset({'Application mode_1', 'Displaced_1'})",frozenset({'Previous qualification_1'}),0.26336061627347135,0.8379874819451132,0.2628791526239769,0.9981718464351005,1.1911536484031622,0.04218625294945741,88.62084737602001,0.21785115755703977
"frozenset({'Age group_28-35', 'Previous qualification_1'})",frozenset({'Educational special needs_0'}),0.11844005777563794,0.9886856042368801,0.11819932595089071,0.9979674796747967,1.0093880960723411,0.0010993458631331082,5.566682715454873,0.010550365341855076
"frozenset({""Mother's occupation_9"", 'Unemployment rate bins_5-10%'})",frozenset({'Educational special needs_0'}),0.11290322580645161,0.9886856042368801,0.11266249398170439,0.9978678038379531,1.0092872795575498,0.0010366999549598632,5.306451612903365,0.010372960372960482
"frozenset({'Application mode_1', 'Gender_1.0'})",frozenset({'Previous qualification_1'}),0.10712566201251805,0.8379874819451132,0.10688493018777083,0.9977528089887642,1.190653596248011,0.01711496642619756,72.09557053442873,0.17933672416012672
"frozenset({'Age group_28-35', ""Mother's qualification_37""})",frozenset({'Educational special needs_0'}),0.10471834376504574,0.9886856042368801,0.1044776119402985,0.9977011494252873,1.0091187179723993,0.0009440929602689274,4.921762156957057,0.01009326871724839
"frozenset({'Target_Graduate', 'Application mode_17'})",frozenset({'Marital status_1'}),0.10423688011555128,0.8854116514203177,0.10399614829080404,0.997690531177829,1.1268098060121539,0.011703600128792097,49.61675493500073,0.12563453671354763
"frozenset({'Age group_28-35', 'Gender_0.0'})",frozenset({'Educational special needs_0'}),0.10399614829080404,0.9886856042368801,0.10375541646605681,0.9976851851851851,1.0091025710395078,0.000935921754855018,4.887818969667649,0.010067436238531423
"frozenset({""Father's qualification_19"", 'Application mode_1'})",frozenset({'Previous qualification_1'}),0.1013480982185845,0.8379874819451132,0.10110736639383726,0.997624703087886,1.1905007229609532,0.01617892876771962,68.20727010110713,0.1780637301799904
frozenset({'Age group_28-35'}),frozenset({'Educational special needs_0'}),0.1957149735194993,0.9886856042368801,0.19523350987000482,0.9975399753997539,1.0089556994912534,0.0017329330176736601,4.599301877708085,0.011036145841137391
"frozenset({'Application mode_17', 'Daytime/evening attendance_1'})",frozenset({'Previous qualification_1'}),0.19186326432354356,0.8379874819451132,0.1913818006740491,0.9974905897114179,1.1903406807415196,0.030602786925793185,64.56198844487473,0.19786796761858738
"frozenset({'Age group_28-35', 'International_0'})",frozenset({'Educational special needs_0'}),0.19162253249879635,0.9886856042368801,0.19114106884930188,0.9974874371859296,1.0089025600366086,0.00168662952032822,4.503129513721593,0.01091569739094429
"frozenset({'Age group_18-22', 'Application mode_17'})",frozenset({'Previous qualification_1'}),0.18873375060182956,0.8379874819451132,0.1882522869523351,0.9974489795918366,1.1902910259191293,0.03009576652745094,63.508907077513484,0.19706147973316523
"frozenset({'Marital status_1', 'Application mode_1'})",frozenset({'Previous qualification_1'}),0.3765045739046702,0.8379874819451132,0.3755416466056813,0.9974424552429668,1.1902832401836496,0.060035526778488946,63.346894559462406,0.2563993663993664
"frozenset({'Daytime/evening attendance_1', 'Application mode_1'})",frozenset({'Previous qualification_1'}),0.3757823784304285,0.8379874819451132,0.37481945113143955,0.9974375400384369,1.1902773746968305,0.05991852207117915,63.225385170919004,0.25609608993731187
"frozenset({'Age group_28-35', 'Nacionality_1.0'})",frozenset({'Educational special needs_0'}),0.18728935965334617,0.9886856042368801,0.1868078960038517,0.9974293059125964,1.0088437635161738,0.0016376022878447916,4.401299951853589,0.01078641838080812
"frozenset({'Age group_18-22', 'Application mode_1'})",frozenset({'Previous qualification_1'}),0.3656716417910448,0.8379874819451132,0.36470871449205583,0.9973666886109281,1.1901928251909784,0.05828045616884281,61.52425373134094,0.2519200155309648
"frozenset({'Age group_28-35', 'Application order_1'})",frozenset({'Educational special needs_0'}),0.18247472315840155,0.9886856042368801,0.18199325950890707,0.9973614775725593,1.008775158957003,0.0015831275850854143,4.2881559942223735,0.010640435993792784
"frozenset({'Application mode_17', 'Debtor_0'})",frozenset({'Previous qualification_1'}),0.18054886856042368,0.8379874819451132,0.18006740491092924,0.9973333333333334,1.1901530211625013,0.02876971317794058,60.75469427058419,0.1949742988745547
"frozenset({'Application mode_17', 'Tuition fees up to date_1'})",frozenset({'Previous qualification_1'}),0.17958594126143476,0.8379874819451132,0.1791044776119403,0.9973190348525468,1.1901359582813786,0.028613706901527564,60.43066923447024,0.19473077262860303
"frozenset({'Application order_1', ""Mother's qualification_37""})",frozenset({'Educational special needs_0'}),0.17862301396244584,0.9886856042368801,0.17814155031295137,0.9973045822102425,1.0087176124911974,0.0015395478228779347,4.197640828117401,0.010521688159437258
"frozenset({'Scholarship holder_0', ""Mother's qualification_37""})",frozenset({'Educational special needs_0'}),0.17428984111699566,0.9886856042368801,0.1738083774675012,0.9972375690607734,1.0086498324515347,0.0014905205903945062,4.095811266249324,0.010385792623341354
"frozenset({'Age group_28-35', 'Displaced_0'})",frozenset({'Educational special needs_0'}),0.1562349542609533,0.9886856042368801,0.15575349061145882,0.9969183359013867,1.0083269460273583,0.0012862404550468831,3.671521425132314,0.009787298780501155
"frozenset({'Age group_18-22', 'Displaced_1'})",frozenset({'Marital status_1'}),0.4634087626384208,0.8854116514203177,0.4619643716899374,0.9968831168831169,1.1258978976434115,0.05165685387960722,36.7637618359819,0.20838952918455417
"frozenset({'Age group_28-35', 'Tuition fees up to date_1'})",frozenset({'Educational special needs_0'}),0.14973519499277804,0.9886856042368801,0.14925373134328357,0.9967845659163986,1.0081916451952082,0.0012126996063217543,3.5187770823301956,0.009555949293099041
"frozenset({'Debtor_0', 'Application mode_1'})",frozenset({'Previous qualification_1'}),0.3553201733269138,0.8379874819451132,0.35411651420317763,0.9966124661246613,1.189292784912911,0.05636265687265596,47.82609532980272,0.24688869043478864
"frozenset({'Application mode_17', 'Displaced_1'})",frozenset({'Previous qualification_1'}),0.1389022628791526,0.8379874819451132,0.13842079922965816,0.9965337954939343,1.1891989044762432,0.022022441723078906,46.74061145883674,0.1847615806298697
"frozenset({'Scholarship holder_0', 'Application mode_17'})",frozenset({'Previous qualification_1'}),0.13769860375541645,0.8379874819451132,0.137217140105922,0.9965034965034967,1.1891627476229603,0.02182743387756267,46.33558016369993,0.18447402705535482
"frozenset({'Age group_18-22', 'Gender_1.0'})",frozenset({'Marital status_1'}),0.20101107366393836,0.8854116514203177,0.20028887818969668,0.9964071856287425,1.1253603722408365,0.022311331503137882,31.893757021345035,0.13942090411847885
frozenset({'Application mode_17'}),frozenset({'Previous qualification_1'}),0.19691863264323545,0.8379874819451132,0.19619643716899374,0.9963325183374082,1.1889587133506445,0.03118108805221409,44.17541325629793,0.19789763281399406
"frozenset({'Marital status_1', 'Application mode_17'})",frozenset({'Previous qualification_1'}),0.19547424169475205,0.8379874819451132,0.19475204622051034,0.9963054187192117,1.1889263744210299,0.030947078637594605,43.851388220188426,0.19751390513219377
"frozenset({'Application mode_17', 'International_0'})",frozenset({'Previous qualification_1'}),0.1945113143957631,0.8379874819451132,0.19378911892152142,0.9962871287128714,1.1889045483117688,0.030791072361181643,43.63537152945078,0.1972586160168997
"frozenset({'Application mode_17', 'Educational special needs_0'})",frozenset({'Previous qualification_1'}),0.1942705825710159,0.8379874819451132,0.1935483870967742,0.9962825278810408,1.188899057976973,0.030752070792078395,43.58136735676311,0.19719485928588304
"frozenset({'Age group_18-22', ""Father's qualification_38""})",frozenset({'International_0'}),0.1287915262397689,0.9737602311025517,0.12831006259027444,0.9962616822429908,1.0231077943232099,0.0028979962349867383,7.019138180067747,0.025924775795040673
"frozenset({'Unemployment rate bins_10-15%', 'Application mode_1'})",frozenset({'Previous qualification_1'}),0.19234472797303803,0.8379874819451132,0.19162253249879635,0.9962453066332917,1.1888546405500413,0.030440058239252443,43.14933397528577,0.19668573867848937
frozenset({'Application mode_1'}),frozenset({'Previous qualification_1'}),0.38468945594607606,0.8379874819451132,0.3832450649975927,0.9962453066332917,1.1888546405500413,0.060880116478504887,43.14933397528577,0.25816926966601406
"frozenset({'Application mode_17', 'Daytime/evening attendance_1'})",frozenset({'Marital status_1'}),0.19186326432354356,0.8854116514203177,0.19114106884930188,0.9962358845671268,1.12516690171067,0.021263099137700248,30.442304606002455,0.1376536415130159
"frozenset({'Nacionality_1.0', 'Application mode_17'})",frozenset({'Previous qualification_1'}),0.1906596051998074,0.8379874819451132,0.18993740972556572,0.9962121212121213,1.1888150392172225,0.03016704725552971,42.77130476649141,0.19624159980818953
"frozenset({'Educational special needs_0', 'Application mode_1'})",frozenset({'Previous qualification_1'}),0.3786711603273953,0.8379874819451132,0.3772267693789119,0.996185632549269,1.1887834293621553,0.0599050772509237,42.474281816723256,0.2555875034955508
"frozenset({'Application mode_1', 'International_0'})",frozenset({'Previous qualification_1'}),0.37770823302840634,0.8379874819451132,0.37626384207992297,0.9961759082217974,1.1887718249794157,0.05974907097451071,42.366273471353274,0.2551788147328638
"frozenset({'Age group_28-35', 'Application mode_39'})",frozenset({'Educational special needs_0'}),0.12542128069330766,0.9886856042368801,0.1249398170438132,0.9961612284069098,1.0075611742883621,0.000937602357386963,2.9474000962927316,0.008580624939340533
"frozenset({'Nacionality_1.0', 'Application mode_1'})",frozenset({'Previous qualification_1'}),0.37144920558497835,0.8379874819451132,0.3700048146364949,0.9961114711600777,1.1886949299623564,0.05873503017782622,41.66421922644763,0.2525512028460738
"frozenset({'Target_Graduate', 'Course_9500'})",frozenset({'International_0'}),0.1234954260953298,0.9737602311025517,0.12301396244583535,0.9961013645224172,1.0229431565453946,0.0027590277911389016,6.730500722195484,0.02558865626365534
"frozenset({""Mother's occupation_9"", 'Gender_1.0'})",frozenset({'Educational special needs_0'}),0.12181030332209918,0.9886856042368801,0.12132883967260472,0.9960474308300395,1.007446074426098,0.0008967463303174439,2.8625421280693457,0.00841622284878864
"frozenset({'Tuition fees up to date_1', 'Application mode_1'})",frozenset({'Previous qualification_1'}),0.3591718825228695,0.8379874819451132,0.35772749157438616,0.9959785522788205,1.1885363131761622,0.05674595015356071,40.28711282298294,0.24753749748466278
"frozenset({'Target_Graduate', 'Application mode_1'})",frozenset({'Previous qualification_1'}),0.23880597014925373,0.8379874819451132,0.2378430428502648,0.9959677419354839,1.1885234128124103,0.037726629251431804,40.179104477611965,0.20838294832102877
"frozenset({'Age group_28-35', 'Daytime/evening attendance_1'})",frozenset({'Educational special needs_0'}),0.11940298507462686,0.9886856042368801,0.1189215214251324,0.9959677419354839,1.0073654735816897,0.0008695089789377691,2.8059701492537323,0.008303026144239415
"frozenset({'Debtor_0', 'Unemployment rate bins_5-10%'})",frozenset({'Educational special needs_0'}),0.29489648531535867,0.9886856042368801,0.2936928261916225,0.9959183673469387,1.0073155339564606,0.002132916420274855,2.772026961964337,0.01029977220446735
"frozenset({'Course_9500', 'Displaced_1'})",frozenset({'Educational special needs_0'}),0.11555127587867116,0.9886856042368801,0.1150698122291767,0.9958333333333333,1.0072295268241214,0.0008259292167302756,2.7154549831487804,0.008115378220356597
"frozenset({'Gender_1.0', 'Unemployment rate bins_5-10%'})",frozenset({'Educational special needs_0'}),0.11531054405392392,0.9886856042368801,0.11482908040442946,0.9958246346555324,1.0072207285997277,0.0008232054815923012,2.7097977852672326,0.008103367133016716
"frozenset({'Age group_18-22', ""Father's qualification_19""})",frozenset({'Marital status_1'}),0.16730861819932596,0.8854116514203177,0.16658642272508425,0.99568345323741,1.1245429757336056,0.018449422788367614,26.54630075429281,0.13300228774061787
"frozenset({'Application order_1', 'Application mode_1'})",frozenset({'Previous qualification_1'}),0.222436206066442,0.8379874819451132,0.22147327876745307,0.9956709956709957,1.1881692950351381,0.03507452255241103,37.42489167067916,0.20367344191681244
"frozenset({'Gender_0.0', 'Application mode_1'})",frozenset({'Previous qualification_1'}),0.27419354838709675,0.8379874819451132,0.2729898892633606,0.9956101843722563,1.1880967267688458,0.043219128084861835,36.906451612903055,0.21812659220066621
"frozenset({'Scholarship holder_0', 'Tuition fees up to date_0'})",frozenset({'Educational special needs_0'}),0.10929224843524314,0.9886856042368801,0.10881078478574868,0.9955947136563877,1.0069881764131081,0.0007551121031430935,2.568367838228257,0.007791198277923898
"frozenset({'Age group_18-22', 'Unemployment rate bins_15%+'})",frozenset({'Marital status_1'}),0.10832932113625421,0.8854116514203177,0.10784785748675975,0.9955555555555556,1.1243985257688358,0.01193181436226698,25.782378430428984,0.12407677028694854
"frozenset({'Age group_28-35', 'Target_Dropout'})",frozenset({'Educational special needs_0'}),0.10784785748675975,0.9886856042368801,0.10736639383726529,0.9955357142857143,1.0069285018609344,0.0007387696923152887,2.5344246509388615,0.007712617280425152
"frozenset({'Target_Dropout', 'Unemployment rate bins_5-10%'})",frozenset({'Educational special needs_0'}),0.10760712566201251,0.9886856042368801,0.10712566201251805,0.9955257270693513,1.0069184003521026,0.0007360459571773281,2.528767453057317,0.007699372277773987
"frozenset({'International_0', 'Unemployment rate bins_5-10%'})",frozenset({'Educational special needs_0'}),0.3223399133365431,0.9886856042368801,0.3208955223880597,0.9955190440627333,1.0069116408659835,0.00220269040125598,2.5249959878028627,0.010129264109988217
"frozenset({""Father's occupation_7"", 'Gender_0.0'})",frozenset({'Educational special needs_0'}),0.10616273471352913,0.9886856042368801,0.10568127106403466,0.9954648526077097,1.0068568292506515,0.0007197035463494955,2.4948242657678894,0.007618985685337383
"frozenset({'Scholarship holder_0', 'Unemployment rate bins_5-10%'})",frozenset({'Educational special needs_0'}),0.26408281174771303,0.9886856042368801,0.2628791526239769,0.9954421148587056,1.0068338312936604,0.0017842783226149628,2.48237843042852,0.009223112510649363
