antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'Scholarship holder_1'}),frozenset({'Educational special needs_0'}),0.24867597496389024,0.9886856042368801,0.2445835339431873,0.9835430784123911,0.994798623746061,-0.0012788226231817967,0.687515930782519,-0.006911048940448882
"frozenset({""Father's occupation_5""})",frozenset({'International_0'}),0.11699566682715455,0.9737602311025517,0.1150698122291767,0.9835390946502057,1.0100423730968986,0.0011440846615695388,1.5940659605199794,0.011259884195781266
"frozenset({""Mother's qualification_38""})",frozenset({'International_0'}),0.1271064034665383,0.9737602311025517,0.1249398170438132,0.9829545454545454,1.0094420721429374,0.0011686562296226999,1.5393997753169621,0.010715800146023155
"frozenset({""Mother's qualification_19""})",frozenset({'International_0'}),0.21834376504573905,0.9737602311025517,0.21449205584978334,0.9823594266813671,1.0088309167946599,0.001877580739043233,1.4874668993740963,0.011198803211943595
frozenset({'International_0'}),frozenset({'Nacionality_1.0'}),0.9737602311025517,0.9561868078960039,0.9561868078960039,0.9819530284301607,1.026946847960445,0.025090120861979925,2.427730987132396,1.0000000000000004
frozenset({'Application mode_1'}),frozenset({'International_0'}),0.38468945594607606,0.9737602311025517,0.37770823302840634,0.9818523153942428,1.0083101404567825,0.003112939503640444,1.4459017482111136,0.013394295380668804
frozenset({'Scholarship holder_1'}),frozenset({'International_0'}),0.24867597496389024,0.9737602311025517,0.24410207029369282,0.9816069699903194,1.0080581837675617,0.0019512954432026886,1.4266148037402082,0.010639575263832688
"frozenset({""Father's occupation_7""})",frozenset({'International_0'}),0.1516610495907559,0.9737602311025517,0.14877226769378912,0.9809523809523809,1.0073859556183413,0.0010907689950390986,1.3775878671160315,0.008642539920434678
frozenset({'Unemployment rate bins_15%+'}),frozenset({'Educational special needs_0'}),0.17501203659123737,0.9886856042368801,0.17164179104477612,0.9807427785419531,0.9919662775902783,-0.00139009010115837,0.5875404085562934,-0.00972141954529358
"frozenset({""Father's qualification_37""})",frozenset({'International_0'}),0.274434280211844,0.9737602311025517,0.26889744824265766,0.9798245614035086,1.0062277448875587,0.001664260121109984,1.300579849699599,0.008530171643045523
frozenset({'Age group_28-35'}),frozenset({'International_0'}),0.1957149735194993,0.9737602311025517,0.19162253249879635,0.9790897908979089,1.005473174632859,0.001043074654218934,1.2548783596250235,0.006767976367921667
frozenset({'Gender_1.0'}),frozenset({'International_0'}),0.34496870486278286,0.9737602311025517,0.3377467501203659,0.9790648988136776,1.0054476117854183,0.0018299443500345292,1.253386294334782,0.008271507241661872
"frozenset({""Mother's qualification_37""})",frozenset({'International_0'}),0.22821376986037553,0.9737602311025517,0.2233991333654309,0.9789029535864979,1.005281302644824,0.0011736400854070739,1.2437650457390506,0.006807010562092699
frozenset({'Application mode_1'}),frozenset({'Marital status_1'}),0.38468945594607606,0.8854116514203177,0.3765045739046702,0.9787234042553191,1.1053879883840663,0.0358960474314714,5.385652383245058,0.15494658773899433
frozenset({'Debtor_0'}),frozenset({'International_0'}),0.8883004333172846,0.9737602311025517,0.8688011555127588,0.9780487804878049,1.0044041122735083,0.003809520277222922,1.1953672497726429,0.03925531000085994
frozenset({'Unemployment rate bins_15%+'}),frozenset({'International_0'}),0.17501203659123737,0.9737602311025517,0.17116032739528167,0.9779917469050894,1.004345541815511,0.0007405661984701273,1.1922694992778051,0.005244609592805108
frozenset({'Application mode_1'}),frozenset({'Daytime/evening attendance_1'}),0.38468945594607606,0.8895040924410207,0.3757823784304285,0.976846057571965,1.0981917518684554,0.03359953304748409,4.772228656195919,0.14531233238995506
frozenset({'Tuition fees up to date_1'}),frozenset({'International_0'}),0.8805970149253731,0.9737602311025517,0.8598940779971113,0.9764898851831603,1.0028032096541033,0.002403725235162746,1.1161055189170475,0.02341125419932898
frozenset({'Target_Dropout'}),frozenset({'International_0'}),0.32137698603755416,0.9737602311025517,0.31367356764564275,0.9760299625468165,1.0023308935524045,0.0007294394506724977,1.0946903586904217,0.0034267525183379393
"frozenset({""Father's qualification_38""})",frozenset({'Nacionality_1.0'}),0.15816080885893116,0.9561868078960039,0.15430909966297546,0.9756468797564688,1.0203517468550785,0.0030778207059040663,1.7990792007703418,0.02369314103419159
frozenset({'Displaced_1'}),frozenset({'International_0'}),0.5474241694752047,0.9737602311025517,0.5337024554646124,0.9749340369393138,1.0012054362041805,0.0006425696853146201,1.0468286749613498,0.0026602942446660857
frozenset({'Application mode_17'}),frozenset({'Daytime/evening attendance_1'}),0.19691863264323545,0.8895040924410207,0.19186326432354356,0.974327628361858,1.095360478542668,0.01670333470949567,4.304078684916408,0.10840562180117883
frozenset({'Target_Graduate'}),frozenset({'International_0'}),0.49903707270101105,0.9737602311025517,0.48603755416466055,0.9739507959479016,1.000195699967264,9.509892258313668e-05,1.0073155726742637,0.0003905711692788269
frozenset({'Educational special needs_0'}),frozenset({'International_0'}),0.9886856042368801,0.9737602311025517,0.9626865671641791,0.9737034331628927,0.9999416715348964,-5.615530529123891e-05,0.9978401005724092,-0.0051291008987779056
frozenset({'Unemployment rate bins_10-15%'}),frozenset({'International_0'}),0.49325950890707754,0.9737602311025517,0.48025999037072703,0.9736456808199121,0.9998823629483102,-5.6503016159947794e-05,0.9956534531642853,-0.0002321179873583711
frozenset({'Age group_18-22'}),frozenset({'International_0'}),0.6865671641791045,0.9737602311025517,0.6682715454983149,0.9733520336605891,0.9995808029236309,-0.00028025496015338103,0.9846818538884549,-0.0013362113269600974
frozenset({'Displaced_0'}),frozenset({'International_0'}),0.4525758305247954,0.9737602311025517,0.44005777563793935,0.9723404255319149,0.9985419351445178,-0.0006425696853146756,0.948668567830823,-0.002660294244666315
frozenset({'Application order_1'}),frozenset({'International_0'}),0.6834376504573905,0.9737602311025517,0.6644198363023591,0.9721733004579076,0.9983703065765509,-0.0010845681512143823,0.9429709354412077,-0.005130046613114015
frozenset({'Marital status_1'}),frozenset({'International_0'}),0.8854116514203177,0.9737602311025517,0.8606162734713529,0.9719956498096792,0.9981878688033147,-0.0015623808365876624,0.9369890291729608,-0.015595895086366971
frozenset({'Daytime/evening attendance_1'}),frozenset({'International_0'}),0.8895040924410207,0.9737602311025517,0.8644679826673086,0.9718538565629229,0.9980422546754961,-0.001695727954725168,0.9322687122699179,-0.017442907131317097
frozenset({'Unemployment rate bins_5-10%'}),frozenset({'International_0'}),0.33172845450168514,0.9737602311025517,0.3223399133365431,0.9716981132075472,0.9978823145276022,-0.000684063182310124,0.9271385010431727,-0.0031655719644674263
frozenset({'Scholarship holder_0'}),frozenset({'International_0'}),0.7513240250361097,0.9737602311025517,0.7296581608088589,0.9711630887536047,0.9973328728510442,-0.0019512954432026053,0.9099368747659587,-0.010639575263832236
frozenset({'Course_9500'}),frozenset({'Nacionality_1.0'}),0.17356764564275398,0.9561868078960039,0.16851227732306212,0.970873786407767,1.015359946812151,0.002549184281892436,1.5042529289038684,0.018304689775706304
frozenset({'Previous qualification_1'}),frozenset({'International_0'}),0.8379874819451132,0.9737602311025517,0.8134328358208955,0.9706980752657282,0.9968553287154104,-0.0025660482590232903,0.8954964267844824,-0.01909939241165915
frozenset({'Gender_0.0'}),frozenset({'International_0'}),0.6456427539720752,0.9737602311025517,0.6266249398170438,0.9705443698732289,0.9966974814470687,-0.002076297500491986,0.8908235466196986,-0.00926399968558034
frozenset({'Target_Enrolled'}),frozenset({'International_0'}),0.17958594126143476,0.9737602311025517,0.17404910929224843,0.9691689008042895,0.9952849478222543,-0.0008245383732555511,0.8510811998911479,-0.005741236020162838
frozenset({'Application order_2'}),frozenset({'International_0'}),0.12301396244583535,0.9737602311025517,0.11916225324987964,0.9686888454011742,0.9947919564391786,-0.0006238512502176052,0.8380326191622545,-0.0059342355502879935
frozenset({'Application mode_17'}),frozenset({'Nacionality_1.0'}),0.19691863264323545,0.9561868078960039,0.1906596051998074,0.9682151589242053,1.0125794990360395,0.002368606437426285,1.378430428502644,0.015469442627715916
frozenset({'Scholarship holder_1'}),frozenset({'Nacionality_1.0'}),0.24867597496389024,0.9561868078960039,0.2407318247472316,0.968054211035818,1.0124111763954653,0.002951138046082824,1.3714856801038797,0.01631656520346047
frozenset({'Daytime/evening attendance_0'}),frozenset({'Nacionality_1.0'}),0.1104959075589793,0.9561868078960039,0.10688493018777083,0.9673202614379085,1.0116435966800281,0.0012302010533784963,1.3406836783822822,0.012939326335808172
frozenset({'Age group_23-27'}),frozenset({'International_0'}),0.11771786230139625,0.9737602311025517,0.11386615310544054,0.967280163599182,0.9933453151028435,-0.000762819694065428,0.8019529369282631,-0.007535890372059848
frozenset({'Displaced_1'}),frozenset({'Marital status_1'}),0.5474241694752047,0.8854116514203177,0.5293692826191623,0.967018469656992,1.0921682226631715,0.04467354469672541,3.474318728935958,0.1864662854488984
"frozenset({""Mother's qualification_19""})",frozenset({'Nacionality_1.0'}),0.21834376504573905,0.9561868078960039,0.2111218103033221,0.9669239250275634,1.0112290998400046,0.0023443825802418328,1.3246188412774842,0.014206254418164886
"frozenset({""Mother's occupation_9""})",frozenset({'International_0'}),0.35844968704862784,0.9737602311025517,0.3464130958112662,0.9664204163868367,0.9924624004130828,-0.002630954287842935,0.7814203177660082,-0.011699766051066722
"frozenset({""Mother's qualification_1""})",frozenset({'International_0'}),0.23904670197400096,0.9737602311025517,0.23086181993259508,0.9657603222557904,0.9917845188258476,-0.0019123518259109018,0.7663556033872375,-0.010768509834558033
frozenset({'Application mode_1'}),frozenset({'Nacionality_1.0'}),0.38468945594607606,0.9561868078960039,0.37144920558497835,0.9655819774718398,1.0098256632472362,0.003614222672649492,1.272972381494289,0.015813249193439755
"frozenset({""Father's occupation_9""})",frozenset({'International_0'}),0.23038035628310063,0.9737602311025517,0.22219547424169475,0.9644723092998955,0.990461797980659,-0.0021397547340255285,0.7385723186722934,-0.012358112481817465
"frozenset({""Mother's occupation_5""})",frozenset({'Nacionality_1.0'}),0.11819932595089071,0.9561868078960039,0.11386615310544054,0.9633401221995928,1.0074810844957474,0.0008455169289990627,1.1951265179478976,0.008420875228486216
"frozenset({""Father's occupation_5""})",frozenset({'Nacionality_1.0'}),0.11699566682715455,0.9561868078960039,0.11266249398170439,0.962962962962963,1.00708664354183,0.0007927807805830911,1.1829561868078977,0.007969130106534765
frozenset({'Course_9500'}),frozenset({'Debtor_0'}),0.17356764564275398,0.8883004333172846,0.16706788637457873,0.9625520110957004,1.0835883615424227,0.012887671540259465,2.9827921325273277,0.09334136970294249
frozenset({'Application mode_39'}),frozenset({'Nacionality_1.0'}),0.1791044776119403,0.9561868078960039,0.17236398651901783,0.9623655913978496,1.0064618999664319,0.0011066477913753425,1.1641791044776164,0.007821229050279394
"frozenset({""Mother's occupation_4""})",frozenset({'Nacionality_1.0'}),0.182956186807896,0.9561868078960039,0.1759749638902263,0.9618421052631579,1.005914427306938,0.001034671641559265,1.1482077930702452,0.007196251210190862
frozenset({'Displaced_1'}),frozenset({'Daytime/evening attendance_1'}),0.5474241694752047,0.8895040924410207,0.5264805007221954,0.9617414248021107,1.0812107925921428,0.03954446167287401,2.888134411369172,0.16596328400898905
"frozenset({""Father's qualification_19""})",frozenset({'Nacionality_1.0'}),0.22002888781896968,0.9561868078960039,0.21160327395281656,0.961706783369803,1.0057729048635855,0.001214554064288026,1.1441502166586395,0.007358951670669503
"frozenset({""Father's qualification_37""})",frozenset({'Nacionality_1.0'}),0.274434280211844,0.9561868078960039,0.26360134809821856,0.9605263157894736,1.0045383473790215,0.001190909725217959,1.1099341999678989,0.00622665006226624
frozenset({'Debtor_0'}),frozenset({'Nacionality_1.0'}),0.8883004333172846,0.9561868078960039,0.8531535869041887,0.9604336043360433,1.004441387817705,0.003772431117897379,1.1073334168749693,0.039586090137775184
"frozenset({""Mother's qualification_38""})",frozenset({'Nacionality_1.0'}),0.1271064034665383,0.9561868078960039,0.12205103514684641,0.9602272727272726,1.0042256019408586,0.0005135689530356147,1.101588830043328,0.004820543282081692
frozenset({'Gender_1.0'}),frozenset({'Nacionality_1.0'}),0.34496870486278286,0.9561868078960039,0.33124699085219067,0.9602233077459875,1.0042214552811763,0.0013924661254276494,1.1014790225443265,0.006417570489645537
frozenset({'Target_Graduate'}),frozenset({'Nacionality_1.0'}),0.49903707270101105,0.9561868078960039,0.4790563312469909,0.9599614085865895,1.0039475557071231,0.0018836656792450834,1.0942740630311336,0.007848951629845589
frozenset({'Course_9500'}),frozenset({'Tuition fees up to date_1'}),0.17356764564275398,0.8805970149253731,0.16658642272508425,0.9597780859916781,1.0899174874820752,0.013743272084450142,2.9686052496139923,0.09982589925392597
"frozenset({""Mother's qualification_1""})",frozenset({'Marital status_1'}),0.23904670197400096,0.8854116514203177,0.2294174289841117,0.959718026183283,1.0839229692129846,0.017762693822730963,2.8446557534906094,0.10174765712631613
frozenset({'Scholarship holder_1'}),frozenset({'Tuition fees up to date_1'}),0.24867597496389024,0.8805970149253731,0.2385652383245065,0.9593417231364956,1.0894219567821222,0.01958191708764792,2.9367448471926036,0.10924982969118727
frozenset({'Tuition fees up to date_1'}),frozenset({'Nacionality_1.0'}),0.8805970149253731,0.9561868078960039,0.8444872412132884,0.9589939857845818,1.002935804871388,0.0024719924690462802,1.0684577114427887,0.024515393386545844
frozenset({'Displaced_1'}),frozenset({'Nacionality_1.0'}),0.5474241694752047,0.9561868078960039,0.5247953779489648,0.9586631486367633,1.002589808518911,0.0013556087733478384,1.0599063706860308,0.005707593207104888
frozenset({'Unemployment rate bins_10-15%'}),frozenset({'Nacionality_1.0'}),0.49325950890707754,0.9561868078960039,0.47279730380356283,0.9585163494387505,1.0024362828722482,0.0011490685173538573,1.0561556543657402,0.004796067940264242
frozenset({'Application mode_17'}),frozenset({'Age group_18-22'}),0.19691863264323545,0.6865671641791045,0.18873375060182956,0.9584352078239609,1.3959817157435952,0.053535883413936586,7.540825285338012,0.3532123280967064
"frozenset({""Mother's qualification_37""})",frozenset({'Nacionality_1.0'}),0.22821376986037553,0.9561868078960039,0.21858449687048628,0.9578059071729959,1.0016932876124434,0.00036950074978053804,1.0383726528647104,0.002190276491490359
frozenset({'Unemployment rate bins_15%+'}),frozenset({'Nacionality_1.0'}),0.17501203659123737,0.9561868078960039,0.16754935002407317,0.9573590096286106,1.0012259128895389,0.0002051494125192843,1.027490021277585,0.0014841572502337819
frozenset({'Target_Dropout'}),frozenset({'Nacionality_1.0'}),0.32137698603755416,0.9561868078960039,0.30765527202696197,0.9573033707865168,1.0011677246342374,0.0003588376164744833,1.0261510782251726,0.0017187195539324885
"frozenset({""Father's occupation_7""})",frozenset({'Nacionality_1.0'}),0.1516610495907559,0.9561868078960039,0.14516129032258066,0.9571428571428572,1.0009998561358078,0.0001449954322382263,1.022307815759911,0.0011774272790418309
frozenset({'Age group_28-35'}),frozenset({'Nacionality_1.0'}),0.1957149735194993,0.9561868078960039,0.18728935965334617,0.9569495694956949,1.0007977119046114,0.0001492838662852103,1.0177178623013943,0.0009910368107079542
frozenset({'Application order_1'}),frozenset({'Nacionality_1.0'}),0.6834376504573905,0.9561868078960039,0.6538276360134809,0.9566748855230714,1.0005104417076633,0.0003335706266839322,1.0112654665304464,0.0016116297171528127
