antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({""Father's occupation_2""})",frozenset({'Educational special needs_0'}),0.04525758305247954,0.9886856042368801,0.04501685122773231,0.9946808510638299,1.0060638556900778,0.00027133038119078745,2.127106403466567,0.006313018949843684
frozenset({'Tuition fees up to date_0'}),frozenset({'Educational special needs_0'}),0.11940298507462686,0.9886856042368801,0.11868078960038517,0.9939516129032258,1.005326272218164,0.0006287771541905324,1.8706467661691375,0.006016433458245972
"frozenset({""Father's occupation_7""})",frozenset({'Educational special needs_0'}),0.1516610495907559,0.9886856042368801,0.15069812229176696,0.9936507936507936,1.0050220104274157,0.0007530258379310206,1.782017332691356,0.00589023510170321
frozenset({'Previous qualification_19'}),frozenset({'International_0'}),0.03779489648531536,0.9737602311025517,0.03755416466056813,0.9936305732484076,1.0204057852345823,0.0007509975245304223,4.119643716899381,0.020783215616840836
frozenset({'Previous qualification_19'}),frozenset({'Educational special needs_0'}),0.03779489648531536,0.9886856042368801,0.03755416466056813,0.9936305732484076,1.005001558625246,0.0001868945919137749,1.7763601348098212,0.0051721483420257425
frozenset({'Course_9119'}),frozenset({'Educational special needs_0'}),0.03755416466056813,0.9886856042368801,0.03731343283582089,0.9935897435897435,1.0049602617170184,0.00018417085677580047,1.7650457390466767,0.005128370636931189
frozenset({'Application order_5'}),frozenset({'Educational special needs_0'}),0.035869041887337506,0.9886856042368801,0.03562831006259028,0.9932885906040269,1.0046556623737832,0.00016510471081002814,1.6858449687048642,0.004806491885143529
frozenset({'Application order_5'}),frozenset({'Previous qualification_1'}),0.035869041887337506,0.8379874819451132,0.03562831006259028,0.9932885906040269,1.1853262870925387,0.00557050197163653,24.13986519017817,0.1621672234031785
frozenset({'Application order_5'}),frozenset({'Daytime/evening attendance_1'}),0.035869041887337506,0.8895040924410207,0.03562831006259028,0.9932885906040269,1.1166768079483431,0.0037226505118651693,16.46389022628794,0.10837297972129431
frozenset({'Application mode_39'}),frozenset({'Educational special needs_0'}),0.1791044776119403,0.9886856042368801,0.17790081848820413,0.9932795698924731,1.0046465384303223,0.0008227998189121732,1.6835820895522393,0.0056341493418624235
frozenset({'Application mode_43'}),frozenset({'Educational special needs_0'}),0.07125662012518055,0.9886856042368801,0.07077515647568608,0.9932432432432431,1.0046097960634117,0.00032476195134410746,1.674530572941704,0.004940701008241323
frozenset({'Course_9500'}),frozenset({'Educational special needs_0'}),0.17356764564275398,0.9886856042368801,0.17236398651901783,0.9930651872399445,1.0044297024092352,0.0007601539107389144,1.631535869041887,0.005336391611486954
frozenset({'Application mode_17'}),frozenset({'Marital status_1'}),0.19691863264323545,0.8854116514203177,0.19547424169475205,0.9926650366748166,1.1211339212471965,0.02112018997067408,15.62221152303006,0.1345391666961998
frozenset({'Age group_18-22'}),frozenset({'Marital status_1'}),0.6865671641791045,0.8854116514203177,0.6815117958594126,0.9926367461430574,1.1211019694068136,0.07361722921262726,15.562189054726181,0.3446367596844459
"frozenset({""Mother's qualification_37""})",frozenset({'Educational special needs_0'}),0.22821376986037553,0.9886856042368801,0.22652864708714493,0.9926160337552743,1.003975408867643,0.0008969781375632591,1.5322924547768135,0.005130523732401498
"frozenset({""Mother's occupation_9""})",frozenset({'Educational special needs_0'}),0.35844968704862784,0.9886856042368801,0.35580163697640826,0.992612491605104,1.0039718261815442,0.0014075915482150703,1.5315577537532088,0.006166489373855841
"frozenset({""Father's qualification_3""})",frozenset({'Educational special needs_0'}),0.0640346653827636,0.9886856042368801,0.06355320173326914,0.9924812030075189,1.0038390351334876,0.0002430498972050832,1.5048146364949548,0.004085998877665651
frozenset({'Application mode_7'}),frozenset({'International_0'}),0.03177660086663457,0.9737602311025517,0.031535869041887335,0.9924242424242422,1.0191669475971081,0.0005930788383397105,3.4636494944630742,0.019423703979259032
frozenset({'Application mode_7'}),frozenset({'Scholarship holder_0'}),0.03177660086663457,0.7513240250361097,0.031535869041887335,0.9924242424242422,1.3209004495451144,0.007661345376801517,32.82522869523258,0.25091386686202977
"frozenset({""Father's qualification_38""})",frozenset({'International_0'}),0.15816080885893116,0.9737602311025517,0.156957149735195,0.9923896499238966,1.0191314229379151,0.002946443949355698,3.447905633124729,0.02229913106940055
frozenset({'Application order_6'}),frozenset({'International_0'}),0.030572941742898412,0.9737602311025517,0.03033220991815118,0.9921259842519684,1.018860652307213,0.0005614951011015702,3.3324506499758906,0.01909531298654712
frozenset({'Application order_6'}),frozenset({'Daytime/evening attendance_1'}),0.030572941742898412,0.8895040924410207,0.03033220991815118,0.9921259842519684,1.1153697804012657,0.0031374531198821304,14.0329802599902,0.10669843634829976
frozenset({'Application order_6'}),frozenset({'Previous qualification_1'}),0.030572941742898412,0.8379874819451132,0.03033220991815118,0.9921259842519684,1.183938907952507,0.0047124674513650995,20.575589792970373,0.16026148891805703
"frozenset({""Father's occupation_10""})",frozenset({'International_0'}),0.06066441983630236,0.9737602311025517,0.0601829561868079,0.9920634920634921,1.0187964761512351,0.0011103567073078927,3.3062108810784947,0.01964120963608418
"frozenset({""Father's occupation_0""})",frozenset({'Educational special needs_0'}),0.029610014443909486,0.9886856042368801,0.029369282619162253,0.991869918699187,1.0032207553631416,9.428759722285296e-05,1.3916706788637374,0.0033083764757553947
"frozenset({""Father's occupation_0""})",frozenset({'International_0'}),0.029610014443909486,0.9737602311025517,0.029369282619162253,0.991869918699187,1.018597686594913,0.0005362281113110573,3.2274915743861206,0.0188152474063711
"frozenset({""Father's occupation_6""})",frozenset({'Educational special needs_0'}),0.053923928743379874,0.9886856042368801,0.053442465093885415,0.9910714285714286,1.0024131274131274,0.00012865302141041451,1.2672123254694307,0.002544529262086551
frozenset({'Gender_1.0'}),frozenset({'Educational special needs_0'}),0.34496870486278286,0.9886856042368801,0.34183919114106887,0.9909281228192603,1.002268181687657,0.0007735987309944181,1.247194548350068,0.0034548710861272204
frozenset({'International_1'}),frozenset({'Educational special needs_0'}),0.026239768897448244,0.9886856042368801,0.02599903707270101,0.9908256880733944,1.0021645746912298,5.615530529130136e-05,1.2332691381800591,0.0022181019090784086
frozenset({'Application order_1'}),frozenset({'Educational special needs_0'}),0.6834376504573905,0.9886856042368801,0.6769378911892152,0.9904896090172596,1.0018246495879466,0.001232924788516443,1.1896877619073059,0.005753452071242692
frozenset({'Course_9070'}),frozenset({'International_0'}),0.05055368319691863,0.9737602311025517,0.05007221954742417,0.9904761904761905,1.017166401789393,0.0008450533145075018,2.755175734232079,0.01777529645810595
frozenset({'Scholarship holder_0'}),frozenset({'Educational special needs_0'}),0.7513240250361097,0.9886856042368801,0.7441020702936928,0.9903876962512016,1.0017215705447995,0.0012788226231817967,1.177074305889912,0.006911048940448881
frozenset({'Course_9085'}),frozenset({'Educational special needs_0'}),0.07462686567164178,0.9886856042368801,0.0739046701974001,0.9903225806451614,1.001655709763818,0.000122162418528457,1.1691542288557377,0.0017862771881897181
frozenset({'Course_8014'}),frozenset({'International_0'}),0.04935002407318247,0.9737602311025517,0.048868560423688014,0.9902439024390245,1.0169278543218065,0.0008134695772693545,2.689576311988477,0.0175102008739508
frozenset({'Previous qualification_39'}),frozenset({'Application order_1'}),0.04910929224843524,0.6834376504573905,0.04862782859894078,0.9901960784313725,1.4488462521324132,0.015064689289044857,32.28935965334592,0.3257952124326357
"frozenset({""Mother's qualification_19""})",frozenset({'Educational special needs_0'}),0.21834376504573905,0.9886856042368801,0.21617717862301397,0.9900771775082691,1.0014074982637813,0.00030384134741207047,1.140239661905531,0.0017981306026532708
frozenset({'Course_9003'}),frozenset({'International_0'}),0.04766490129995185,0.9737602311025517,0.04718343765045739,0.98989898989899,1.016573647475996,0.0007692523451359595,2.5977371208473916,0.017119436247704466
frozenset({'Course_9003'}),frozenset({'Application order_1'}),0.04766490129995185,0.6834376504573905,0.04718343765045739,0.98989898989899,1.448411554787039,0.014607449496734884,31.339672604718487,0.3250835723571533
frozenset({'Application mode_44'}),frozenset({'Application order_1'}),0.04766490129995185,0.6834376504573905,0.04718343765045739,0.98989898989899,1.448411554787039,0.014607449496734884,31.339672604718487,0.3250835723571533
frozenset({'Displaced_0'}),frozenset({'Educational special needs_0'}),0.4525758305247954,0.9886856042368801,0.44800192585459797,0.9898936170212765,1.0012218371332804,0.0005467173891827715,1.1195296860350132,0.002229251350570776
frozenset({'Target_Dropout'}),frozenset({'Educational special needs_0'}),0.32137698603755416,0.9886856042368801,0.3180067404910929,0.9895131086142321,1.0008369742350913,0.00026594086272629935,1.0789084531260669,0.0012323105433310645
"frozenset({""Father's occupation_8""})",frozenset({'Educational special needs_0'}),0.06884930187770823,0.9886856042368801,0.06812710640346654,0.9895104895104897,1.0008343251586496,5.67927752172237e-05,1.0786390627507811,0.0008952682333254011
frozenset({'Target_Graduate'}),frozenset({'Educational special needs_0'}),0.49903707270101105,0.9886856042368801,0.49374097255657196,0.989387361312108,1.0007097878963955,0.0003502027965689436,1.0661246553157928,0.0014158422035311158
frozenset({'Daytime/evening attendance_0'}),frozenset({'International_0'}),0.1104959075589793,0.9737602311025517,0.10929224843524314,0.9891067538126361,1.0157600631242745,0.0016957279547252652,2.4088107847857443,0.01744290713131809
"frozenset({""Father's qualification_19""})",frozenset({'Educational special needs_0'}),0.22002888781896968,0.9886856042368801,0.21762156957149736,0.9890590809628009,1.0003777507473763,8.217566863061299e-05,1.034135772749162,0.00048413088604827874
frozenset({'Course_9500'}),frozenset({'International_0'}),0.17356764564275398,0.9737602311025517,0.17164179104477612,0.9889042995839111,1.0155521533922292,0.0026285203117621947,2.3648591718825034,0.018530237620259387
frozenset({'Debtor_0'}),frozenset({'Educational special needs_0'}),0.8883004333172846,0.9886856042368801,0.8784304285026481,0.9888888888888888,1.0002056110164217,0.00018057784446612324,1.0182956186807823,0.0018403719488567932
frozenset({'Course_9853'}),frozenset({'International_0'}),0.043331728454501686,0.9737602311025517,0.04285026480500722,0.9888888888888888,1.015536327427551,0.0006555508910786392,2.36157920077033,0.015991585756857683
frozenset({'Course_9147'}),frozenset({'Educational special needs_0'}),0.08545979778526722,0.9886856042368801,0.08449687048627828,0.9887323943661971,1.0000473255897693,3.998674989777462e-06,1.0041526239768805,5.174551107684118e-05
frozenset({'Nacionality_1.0'}),frozenset({'Educational special needs_0'}),0.9561868078960039,0.9886856042368801,0.9453538757823784,0.9886706948640483,0.9999849200061497,-1.4256145615787474e-05,0.9986839993580489,-0.0003440751930187332
"frozenset({""Mother's qualification_38""})",frozenset({'Educational special needs_0'}),0.1271064034665383,0.9886856042368801,0.1256620125180549,0.9886363636363636,0.9999501958961419,-6.258795636177039e-06,0.9956668271545501,-5.705591479645318e-05
"frozenset({""Father's occupation_3""})",frozenset({'Educational special needs_0'}),0.08473760231102552,0.9886856042368801,0.08377467501203659,0.9886363636363635,0.9999501958961418,-4.172530424131904e-06,0.9956668271545404,-5.4414858884268426e-05
frozenset({'International_0'}),frozenset({'Educational special needs_0'}),0.9737602311025517,0.9886856042368801,0.9626865671641791,0.988627935723115,0.9999416715348964,-5.615530529123891e-05,0.9949289317786996,-0.002218101909075942
"frozenset({""Father's qualification_37""})",frozenset({'Educational special needs_0'}),0.274434280211844,0.9886856042368801,0.27130476649013,0.9885964912280703,0.9999098671929398,-2.4455664430267365e-05,0.9921854746120574,-0.00012421994583774738
frozenset({'Marital status_4'}),frozenset({'International_0'}),0.020943668753009147,0.9737602311025517,0.020702936928261917,0.9885057471264369,1.015142861202279,0.0003088252031964375,2.282859894078025,0.015236074816589618
frozenset({'Application order_2'}),frozenset({'Educational special needs_0'}),0.12301396244583535,0.9886856042368801,0.12156957149735195,0.9882583170254403,0.9995678229665642,-5.256229298164494e-05,0.9636093724923763,-0.0004927682055305534
frozenset({'Course_9991'}),frozenset({'International_0'}),0.061145883485796824,0.9737602311025517,0.06042368801155513,0.9881889763779528,1.0148175544805973,0.0008822583774559106,2.221633766650625,0.015552150372867501
frozenset({'Tuition fees up to date_1'}),frozenset({'Educational special needs_0'}),0.8805970149253731,0.9886856042368801,0.8700048146364949,0.9879715691634773,0.999277793597537,-0.0006287771541905185,0.940637720488464,-0.006016433458245838
"frozenset({""Father's qualification_38""})",frozenset({'Educational special needs_0'}),0.15816080885893116,0.9886856042368801,0.1562349542609533,0.9878234398782343,0.999127969139076,-0.00013636061233276986,0.9291947520462115,-0.001035694258477408
frozenset({'Application mode_17'}),frozenset({'International_0'}),0.19691863264323545,0.9737602311025517,0.1945113143957631,0.9877750611246943,1.0143924855159407,0.002759781164687669,2.1464130958112495,0.01766730180212253
"frozenset({""Mother's occupation_3""})",frozenset({'Educational special needs_0'}),0.07871930669234473,0.9886856042368801,0.0777563793933558,0.9877675840978594,0.9990714741520593,-7.226590887332573e-05,0.9249518536350527,-0.0010077842646649896
frozenset({'Age group_23-27'}),frozenset({'Educational special needs_0'}),0.11771786230139625,0.9886856042368801,0.11627347135291285,0.9877300613496932,0.9990335219982044,-0.00011248446601694329,0.922123254694267,-0.0010952883977302106
frozenset({'Displaced_1'}),frozenset({'Educational special needs_0'}),0.5474241694752047,0.9886856042368801,0.5406836783822822,0.9876868953386103,0.99898986200063,-0.0005467173891828825,0.9188905701905168,-0.002229251350571229
"frozenset({""Mother's qualification_3""})",frozenset({'Educational special needs_0'}),0.09749638902262879,0.9886856042368801,0.09629272989889263,0.9876543209876544,0.9989569148728309,-0.00010054639285904388,0.9164660568127143,-0.0011556381487143703
frozenset({'Previous qualification_1'}),frozenset({'Educational special needs_0'}),0.8379874819451132,0.9886856042368801,0.8276360134809821,0.987647227808101,0.998949740519808,-0.00087014644886374,0.915939805846974,-0.0064475570779496194
"frozenset({""Mother's qualification_2""})",frozenset({'Educational special needs_0'}),0.019258545979778528,0.9886856042368801,0.019017814155031294,0.9874999999999999,0.9988008278548819,-2.283301370977625e-05,0.9051516610495854,-0.0012226911618669482
frozenset({'Marital status_1'}),frozenset({'Educational special needs_0'}),0.8854116514203177,0.9886856042368801,0.8743379874819451,0.9874932028276238,0.9987939528965057,-0.0010557661009256147,0.9046597307990236,-0.010427864113791676
frozenset({'Application order_4'}),frozenset({'International_0'}),0.05729417428984112,0.9737602311025517,0.05657197881559942,0.9873949579831932,1.0140021397928762,0.0007811904182938589,2.0816883325308857,0.014648034251189917
frozenset({'Application order_4'}),frozenset({'Daytime/evening attendance_1'}),0.05729417428984112,0.8895040924410207,0.05657197881559942,0.9873949579831932,1.1100510569586426,0.005608576311756638,8.766008666345646,0.10516593136722231
frozenset({'Course_9556'}),frozenset({'Educational special needs_0'}),0.019017814155031294,0.9886856042368801,0.018777082330284064,0.9873417721518988,0.9986407892668584,-2.5556748847743727e-05,0.8938372652864734,-0.0013855245671413677
frozenset({'Gender_0.0'}),frozenset({'Educational special needs_0'}),0.6456427539720752,0.9886856042368801,0.6374578719306693,0.9873228933631618,0.9986216944315983,-0.0008798244013752399,0.8925061599025734,-0.003879849876234565
frozenset({'Unemployment rate bins_10-15%'}),frozenset({'Educational special needs_0'}),0.49325950890707754,0.9886856042368801,0.4870004814636495,0.9873108833577354,0.9986095469851554,-0.0006780941457312228,0.8916614199474049,-0.002740206589235654
frozenset({'Daytime/evening attendance_1'}),frozenset({'Educational special needs_0'}),0.8895040924410207,0.9886856042368801,0.8781896966779008,0.9872801082543978,0.9985784196953418,-0.0012501944283274113,0.8895040924410196,-0.012719891745602261
frozenset({'Debtor_1'}),frozenset({'Educational special needs_0'}),0.11169956668271545,0.9886856042368801,0.11025517573423206,0.9870689655172413,0.9983648606668177,-0.000180577844466151,0.8749799390146002,-0.0018403719488570755
"frozenset({""Father's qualification_1""})",frozenset({'Educational special needs_0'}),0.2019740009629273,0.9886856042368801,0.19932595089070776,0.9868891537544696,0.998182991160474,-0.0003628362914642469,0.8629798222961441,-0.002275832663596698
frozenset({'Application order_5'}),frozenset({'International_0'}),0.035869041887337506,0.9737602311025517,0.03538757823784304,0.9865771812080536,1.0131623265113114,0.00045973172020215974,1.9548627828598835,0.013474653282036793
frozenset({'Application mode_39'}),frozenset({'International_0'}),0.1791044776119403,0.9737602311025517,0.17669715936446798,0.9865591397849462,1.0131437989287186,0.0022923418535631956,1.9522388059701536,0.015803814713896493
frozenset({'Application mode_17'}),frozenset({'Educational special needs_0'}),0.19691863264323545,0.9886856042368801,0.1942705825710159,0.9865525672371638,0.9978425527886969,-0.00042003472936155695,0.8413796122029124,-0.002685041120248903
frozenset({'Target_Graduate'}),frozenset({'Tuition fees up to date_1'}),0.49903707270101105,0.8805970149253731,0.4922965816080886,0.9864930053063193,1.1202547687376847,0.05284602505048186,8.840085287846478,0.21427915157396837
frozenset({'Nacionality_nan'}),frozenset({'Educational special needs_0'}),0.01781415503129514,0.9886856042368801,0.017573423206547905,0.9864864864864864,0.9977757158180824,-3.9175424537588044e-05,0.8372652864708657,-0.002264535234292469
